kB,reclen,write,rewrite,read,reread,randomread,randomwrite,bkwdread,recordrewrite,strideread,fwrite,frewrite,fread,freread,version,build,cachesize_kB,cachelinesize_kB,file_stride,id
65536,128,1114328,4003884,13922940,7933257,13715910,4018400,11477249,8242511,12499674,3784486,3785112,13805463,14021660,3.489,linux-AMD64,1024,32,17,iozone-31.out
65536,256,1174607,4010076,14148685,7974686,14221888,4117601,13946959,7582461,12379207,3668374,3746829,13357979,14415812,3.489,linux-AMD64,1024,32,17,iozone-31.out
65536,512,1192322,4262214,13788151,8135176,14784100,4245690,14540876,8099937,13366423,3686330,3680802,14466644,14870478,3.489,linux-AMD64,1024,32,17,iozone-31.out
65536,1024,1187332,4102667,14576346,8225984,15114969,4144483,14720760,7950467,13002858,3762934,3758458,13730298,15135777,3.489,linux-AMD64,1024,32,17,iozone-31.out
65536,2048,1185724,4266117,14618206,8438877,15180916,4244838,14894651,7912021,13501671,3856646,3834107,14780125,15262680,3.489,linux-AMD64,1024,32,17,iozone-31.out
65536,4096,1179531,4209088,14448394,8469298,15377091,4181173,13562961,8826652,18575585,4233593,3884057,15038067,15283046,3.489,linux-AMD64,1024,32,17,iozone-31.out
65536,8192,1144653,4131340,11688573,8131807,15051241,4194316,13672928,6526251,13791610,4145233,3946287,13540246,13044200,3.489,linux-AMD64,1024,32,17,iozone-31.out
65536,16384,1154998,4065471,9307859,7246442,11134157,4103157,8888589,5458604,9383802,4264462,4231377,9170910,10423964,3.489,linux-AMD64,1024,32,17,iozone-31.out
131072,64,1066189,4063241,13395020,7621333,12575388,3864721,12263449,8214161,11821992,3822904,3820460,13251660,13227428,3.489,linux-AMD64,1024,32,17,iozone-31.out
131072,128,1099329,4080462,13290745,7851881,13666065,3965639,12904821,8394525,12980080,3792706,3712790,13731946,13988410,3.489,linux-AMD64,1024,32,17,iozone-31.out
131072,256,1183141,4197929,13646389,7988337,14353260,4159969,14127163,8237300,13550193,3989525,3931269,13468199,14497854,3.489,linux-AMD64,1024,32,17,iozone-31.out
131072,512,1182820,4200206,14428981,8108396,14832286,4243455,14056006,8556137,13869831,3795219,3731058,14346893,14793571,3.489,linux-AMD64,1024,32,17,iozone-31.out
131072,1024,1188612,4292793,14579750,8253996,15320870,4294369,14542725,8661963,14054569,3809235,3789856,14668054,14952097,3.489,linux-AMD64,1024,32,17,iozone-31.out
131072,2048,1187244,4307323,14516995,8374066,15400269,4308606,14096734,8649833,14745163,3909324,3847814,14743581,15221606,3.489,linux-AMD64,1024,32,17,iozone-31.out
131072,4096,1184734,4217768,14636811,8335214,15463948,4321374,14430496,8658007,15565086,3967070,4049056,14491357,14237655,3.489,linux-AMD64,1024,32,17,iozone-31.out
131072,8192,1146966,4193094,12558439,8215634,15088339,4230166,11611745,7076110,14692751,3861083,4062611,14013727,15022372,3.489,linux-AMD64,1024,32,17,iozone-31.out
131072,16384,1160956,4085010,10046926,6913445,11134113,4148511,8199704,5979584,10008515,3771190,4000732,8596542,10583053,3.489,linux-AMD64,1024,32,17,iozone-31.out
262144,64,1076412,4115881,13346048,7493648,12548092,3766111,12183655,8152513,12580108,3646250,3804040,13240299,13346210,3.489,linux-AMD64,1024,32,17,iozone-31.out
262144,128,1118390,4174592,14103570,7890638,13748568,3907404,13461241,8630538,13281884,3737282,3774838,13781137,13534148,3.489,linux-AMD64,1024,32,17,iozone-31.out
262144,256,1192544,4292723,14040177,8057048,14112621,4190885,14195341,8554792,14256264,4002433,4070428,14421752,14594420,3.489,linux-AMD64,1024,32,17,iozone-31.out
262144,512,1206874,4468327,14781996,8176156,14963453,4235573,13821675,8893508,14819652,3738553,3791212,14783587,15016587,3.489,linux-AMD64,1024,32,17,iozone-31.out
262144,1024,1187294,4375629,15057099,8269006,15333648,4299976,15091820,9050088,14755414,3840272,3887414,15073613,15314853,3.489,linux-AMD64,1024,32,17,iozone-31.out
262144,2048,1186816,4424437,15238442,8331034,15549194,4344096,15143994,9017061,15529867,3863238,3908571,14891105,15482196,3.489,linux-AMD64,1024,32,17,iozone-31.out
262144,4096,1185302,4358526,15151089,8363161,15573200,4321167,15325526,8936226,14950634,3938166,4010828,15336429,14926076,3.489,linux-AMD64,1024,32,17,iozone-31.out
262144,8192,1169720,4329096,14495141,8376541,15212509,4262436,14864933,7073507,14316221,3780991,3847758,7975693,10763822,3.489,linux-AMD64,1024,32,17,iozone-31.out
262144,16384,1174728,4267780,10536281,7260387,11254670,4042012,10737438,6225090,10441526,3651287,3635136,10393852,11159291,3.489,linux-AMD64,1024,32,17,iozone-31.out
524288,64,1075107,4112769,13367857,7630786,12166116,3586173,11896720,8162554,12320230,3797621,3757987,13005138,13400686,3.489,linux-AMD64,1024,32,17,iozone-31.out
524288,128,1115577,4126948,14173456,7921901,13462544,3923346,13072553,8528740,13632381,3761761,3784627,13995570,14113510,3.489,linux-AMD64,1024,32,17,iozone-31.out
524288,256,1191932,4341144,14643285,8139863,14162685,4290368,14266697,6983801,14380990,4152220,4166601,14602930,14336176,3.489,linux-AMD64,1024,32,17,iozone-31.out
524288,512,1220298,4326913,14764510,8238485,14710188,4322881,14761933,8802367,14693773,3849764,3860022,14563954,15050586,3.489,linux-AMD64,1024,32,17,iozone-31.out
524288,1024,1216374,4433614,15085691,8315685,14951021,4375592,15083104,9017978,15049247,3922954,3915166,15107456,15105691,3.489,linux-AMD64,1024,32,17,iozone-31.out
524288,2048,1204113,4361827,15285770,8376695,15058007,4379871,15176897,9073869,15077416,3958596,3939110,15286301,15321982,3.489,linux-AMD64,1024,32,17,iozone-31.out
524288,4096,1206807,4401710,15328711,8370668,15184023,4450213,15362872,8684280,15215226,3990621,4001805,15359653,15422022,3.489,linux-AMD64,1024,32,17,iozone-31.out
524288,8192,1186905,4401199,14853969,8291229,14671617,4377421,14942589,7186660,14853266,3858830,3879129,14895826,15020465,3.489,linux-AMD64,1024,32,17,iozone-31.out
524288,16384,1179110,4285118,10963278,7011994,11390137,4236575,10895433,6158024,11140849,3605359,3640581,10880500,11282781,3.489,linux-AMD64,1024,32,17,iozone-31.out
64,4,435202,495445,4274062,3738358,4018152,889431,1101022,2133730,4897948,1879725,2067979,5735102,5389653,3.489,linux-AMD64,1024,32,17,iozone-32.out
64,8,821391,2923952,5283570,3203069,3738358,1421755,5860307,3057153,7940539,2689580,3203069,7940539,7940539,3.489,linux-AMD64,1024,32,17,iozone-32.out
64,16,955947,3203069,15972885,4564786,5735102,1734015,4274062,4274062,12902017,3363612,4274062,12310336,12310336,3.489,linux-AMD64,1024,32,17,iozone-32.out
64,32,1033216,4274062,15972885,10821524,12902017,3738358,5283570,2467108,3791156,3541098,7100397,15972885,12310336,3.489,linux-AMD64,1024,32,17,iozone-32.out
64,64,1083249,4018152,9006179,12902017,9006179,2467108,5860307,3958892,12902017,3958892,4274062,20962191,15972885,3.489,linux-AMD64,1024,32,17,iozone-32.out
128,4,695603,2140585,6114306,3982553,3982553,1827299,3867787,1858934,3759450,1663139,2066432,5603747,4889281,3.489,linux-AMD64,1024,32,17,iozone-32.out
128,8,836500,3036502,10567140,5325799,6406138,2608629,6114306,3560017,8548124,2770150,3124872,8414153,7582312,3.489,linux-AMD64,1024,32,17,iozone-32.out
128,16,1024942,3895854,14200794,6727225,5545860,3199360,8548124,4934216,12842051,3785961,4135958,12842051,14200794,3.489,linux-AMD64,1024,32,17,iozone-32.out
128,32,1015251,4596273,18637664,5847904,6727225,2132084,9795896,5379161,15881078,2027414,4717434,14200794,11470204,3.489,linux-AMD64,1024,32,17,iozone-32.out
128,64,1076312,4267461,11720614,6727225,7917784,2326073,10779307,5325799,15881078,4104338,7082197,9129573,12842051,3.489,linux-AMD64,1024,32,17,iozone-32.out
128,128,1111981,5122535,8548124,9795896,8548124,2286447,11720614,4135958,18012359,4135958,5122535,21643049,11470204,3.489,linux-AMD64,1024,32,17,iozone-32.out
256,4,705107,1970871,6107548,3756894,3935921,1802167,3994490,2350543,3879045,1924938,2015259,5687020,4422226,3.489,linux-AMD64,1024,32,17,iozone-32.out
256,8,891956,3087188,9868433,5022044,5938650,2419396,6595234,3717869,5810112,2719671,2639446,9518507,6554972,3.489,linux-AMD64,1024,32,17,iozone-32.out
256,16,1023775,3935921,13454450,6107548,8271916,3285566,5242734,2463808,12228612,3421677,4009406,13454450,8534922,3.489,linux-AMD64,1024,32,17,iozone-32.out
256,32,1112909,4652146,15835569,7120034,9778562,3275543,12090911,6107548,9518507,4132864,4819184,17096249,10245071,3.489,linux-AMD64,1024,32,17,iozone-32.out
256,64,1148625,4672389,14953435,8534922,10651598,4496299,14353744,6719046,23441229,6249745,5971678,17096249,21134280,3.489,linux-AMD64,1024,32,17,iozone-32.out
256,128,1173737,4998665,14164395,14353744,19955913,2911402,9518507,3499745,23441229,4929815,8815202,14953435,19591792,3.489,linux-AMD64,1024,32,17,iozone-32.out
256,256,1219045,5117791,10758322,22940409,12228612,2486631,9868433,5455847,23441229,5117791,5455847,19591792,23441229,3.489,linux-AMD64,1024,32,17,iozone-32.out
512,4,511938,2143612,5968453,4532414,4650188,1815584,4447925,2394591,4610256,2081286,1992458,5624545,5760329,3.489,linux-AMD64,1024,32,17,iozone-32.out
512,8,934580,2910635,9859630,6472112,7900804,2894940,7758090,3795443,7988981,3046915,3046915,9468384,9638369,3.489,linux-AMD64,1024,32,17,iozone-32.out
512,16,1066910,4030519,13872122,7988981,11620224,3678421,10911694,5331314,11620224,3934520,3325278,12797441,13438092,3.489,linux-AMD64,1024,32,17,iozone-32.out
512,32,1069035,4610256,17069844,8844453,15583417,4571003,14628067,6652558,18385093,3877684,4701087,15930214,17630404,3.489,linux-AMD64,1024,32,17,iozone-32.out
512,64,1213400,5214798,18385093,10434519,18385093,4742616,9814569,7211022,22414989,5509113,5566231,19736867,19557124,3.489,linux-AMD64,1024,32,17,iozone-32.out
512,128,1216149,5398323,17630404,11943357,20490142,4571003,18385093,7410080,24457224,6551087,5951911,22414989,20490142,3.489,linux-AMD64,1024,32,17,iozone-32.out
512,256,1239310,5439343,13522711,14628067,21303197,5331314,19736867,6472112,22183443,4571003,6652558,21303197,22414989,3.489,linux-AMD64,1024,32,17,iozone-32.out
512,512,1236455,5439343,10911694,15037801,24457224,5115422,21303197,5566231,22183443,5624545,5684095,24457224,25624554,3.489,linux-AMD64,1024,32,17,iozone-32.out
1024,4,723203,2069060,5958564,4470172,4654248,1931359,4507705,2386350,4654248,2086145,2052253,5601115,5660167,3.489,linux-AMD64,1024,32,17,iozone-32.out
1024,8,933525,3074849,9855234,6393168,7941793,2908281,7755368,3835457,8000971,3012308,3040026,9402175,9569770,3.489,linux-AMD64,1024,32,17,iozone-32.out
1024,16,1061060,4079544,13643232,7941793,9946527,3748425,11489839,2968586,11645609,3821805,3880507,12983353,13305116,3.489,linux-AMD64,1024,32,17,iozone-32.out
1024,32,1175477,4654248,17616353,9142007,16219316,4674510,12639479,5479632,12492426,4321737,4720752,15977962,17688906,3.489,linux-AMD64,1024,32,17,iozone-32.out
1024,64,1205839,5219904,18936769,10134284,18936769,2737730,17985196,7755368,22748081,5330028,5251818,19629138,20088179,3.489,linux-AMD64,1024,32,17,iozone-32.out
1024,128,1221964,5507740,20088179,10796646,21713061,5144870,20869039,8122014,23754601,5728107,4249053,22276143,21282686,3.489,linux-AMD64,1024,32,17,iozone-32.out
1024,256,1268896,5219904,17985196,10134284,12208350,3037876,20471166,7369466,12348754,6402699,6692005,21713061,22748081,3.489,linux-AMD64,1024,32,17,iozone-32.out
1024,512,1264041,5682634,12348754,14618393,23886714,5417427,22276143,6874084,20970936,4789183,9320560,20471166,24430194,3.489,linux-AMD64,1024,32,17,iozone-32.out
1024,1024,1253344,5330028,10557785,24854315,24430194,5564829,22276143,5536137,24998980,5652717,5601115,23886714,25594883,3.489,linux-AMD64,1024,32,17,iozone-32.out
2048,4,723192,2135840,5937172,4490751,4653758,1931709,2615051,2412357,4686767,2070958,2072957,5640860,5719737,3.489,linux-AMD64,1024,32,17,iozone-32.out
2048,8,930875,2102384,9898453,6280083,7969835,2901215,7846081,3850597,7940367,2917969,3025897,9483197,9525260,3.489,linux-AMD64,1024,32,17,iozone-32.out
2048,16,1076189,2306143,7643611,7940367,11835033,3871422,11072275,5416763,11983630,3922692,2144906,13384011,13301113,3.489,linux-AMD64,1024,32,17,iozone-32.out
2048,32,1166982,3146720,9887060,9228493,16399085,4684211,15766969,6895083,15854271,4613765,4633675,17501701,17501701,3.489,linux-AMD64,1024,32,17,iozone-32.out
2048,64,1207501,5131978,11246230,9944290,19139540,5056455,10439809,7999524,18763275,4983122,4983122,11129659,11502234,3.489,linux-AMD64,1024,32,17,iozone-32.out
2048,128,1207501,4303993,19311656,10555264,22264924,5172149,20859193,4633675,24984852,5345969,2955111,12187663,20316506,3.489,linux-AMD64,1024,32,17,iozone-32.out
2048,256,1264191,5447681,20079056,10945301,22498183,5503525,21378329,7911115,23807646,4875642,5974336,22498183,23228237,3.489,linux-AMD64,1024,32,17,iozone-32.out
2048,512,1272054,3135234,10096235,12274742,23546602,5420181,23291219,7183386,23546602,3669648,6378005,22979678,23807646,3.489,linux-AMD64,1024,32,17,iozone-32.out
2048,1024,1281543,3080148,8229438,14738933,24416701,5689430,23807646,6917293,13118295,4054139,9887060,24697509,24697509,3.489,linux-AMD64,1024,32,17,iozone-32.out
2048,2048,1261962,3003677,9752360,24697509,25278959,4741090,12959958,5080379,18091473,5403134,5626082,24074544,14417342,3.489,linux-AMD64,1024,32,17,iozone-32.out
4096,4,727411,2075915,5894001,4536770,4597474,1966378,4560858,2377242,4362802,2083467,2076165,5696610,5759634,3.489,linux-AMD64,1024,32,17,iozone-32.out
4096,8,941579,2987384,9989424,6512939,8260324,2964189,7111444,3938705,7954358,2989984,3047802,8829180,9247398,3.489,linux-AMD64,1024,32,17,iozone-32.out
4096,16,1084806,4047268,13890515,7701194,11800935,3700320,11664722,5520868,11833449,3923414,3699523,11070889,13392417,3.489,linux-AMD64,1024,32,17,iozone-32.out
4096,32,1183773,4817948,18516667,8870207,15939671,4680135,16380411,6964419,16585996,3366089,4669958,18616995,18536646,3.489,linux-AMD64,1024,32,17,iozone-32.out
4096,64,1236690,5306022,21779595,10036109,19683498,5278308,20192470,8013724,15508016,3387995,4428023,18779801,21453230,3.489,linux-AMD64,1024,32,17,iozone-32.out
4096,128,1248010,4196552,20879618,10534589,22375282,5542240,22375282,8344580,11570449,5325760,4977067,23801238,21346604,3.489,linux-AMD64,1024,32,17,iozone-32.out
4096,256,1268841,5504946,6804432,10950922,23004469,5618365,21136501,8535284,12880338,5519094,5618365,23933871,23285086,3.489,linux-AMD64,1024,32,17,iozone-32.out
4096,512,1281620,5704175,21453230,11508442,23159527,5649775,14573961,7087972,12919082,4691638,5190597,20678564,20168765,3.489,linux-AMD64,1024,32,17,iozone-32.out
4096,1024,1255672,5696610,18378010,12756011,25123904,5713661,24237769,7845385,13746032,5527974,6311938,24977794,25764430,3.489,linux-AMD64,1024,32,17,iozone-32.out
4096,2048,1270061,5447345,14838300,15006799,24690613,5826043,25271734,7161842,13834587,4917236,8017464,24375326,24690613,3.489,linux-AMD64,1024,32,17,iozone-32.out
4096,4096,1242324,4864330,8902382,23540333,23540333,4939858,21779595,5751920,10888456,5062125,5769304,22640669,22610871,3.489,linux-AMD64,1024,32,17,iozone-32.out
8192,4,723792,2063424,5676663,3923327,3785860,1845431,4471708,2437413,4339005,2079785,1909107,4958969,5155399,3.489,linux-AMD64,1024,32,17,iozone-32.out
8192,8,910920,2955471,8705708,6239504,7809376,2901807,7685357,3901055,7275280,2755655,2981113,8865185,8941315,3.489,linux-AMD64,1024,32,17,iozone-32.out
8192,16,1020945,3521978,10254172,7530397,11329356,3787112,11329356,5472336,11222050,3801358,3862465,13085407,13065504,3.489,linux-AMD64,1024,32,17,iozone-32.out
8192,32,1176147,4721167,17434361,8799346,15908717,4662863,13298112,7055669,8417779,4479286,4409161,16576439,16656798,3.489,linux-AMD64,1024,32,17,iozone-32.out
8192,64,1207689,5231540,19316184,9502650,18665597,5149219,18405631,8257953,10863689,4893987,5016162,13006156,15117763,3.489,linux-AMD64,1024,32,17,iozone-32.out
8192,128,1229821,5201445,20638888,10064936,20025425,5406890,21120984,8856046,11922989,5149219,5271672,20589418,20902554,3.489,linux-AMD64,1024,32,17,iozone-32.out
8192,256,1193676,5382328,20430266,10115308,18494796,4838850,15997600,8594649,11378128,4989212,5400941,21437244,20851814,3.489,linux-AMD64,1024,32,17,iozone-32.out
8192,512,1262631,5534924,20738544,10638329,22563442,5572627,22372451,8650911,13475433,4992112,4435342,15258749,18085922,3.489,linux-AMD64,1024,32,17,iozone-32.out
8192,1024,1251410,5531360,18665597,11070196,22940050,5482815,21721845,8490582,13979843,5333867,5468852,21383878,21846143,3.489,linux-AMD64,1024,32,17,iozone-32.out
8192,2048,1244070,4213951,12103589,9204802,16681058,5098030,19546949,7884642,13979843,6277120,6229323,20333543,20801319,3.489,linux-AMD64,1024,32,17,iozone-32.out
8192,4096,1252231,5333039,13170677,13608864,22028217,5457560,13652121,5509188,16927599,4801658,8779111,16186002,19783294,3.489,linux-AMD64,1024,32,17,iozone-32.out
8192,8192,1228546,4847725,8596799,15633656,15997600,4815791,11102389,4694077,9638600,4454894,4768340,12298542,15395488,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,4,695831,1800834,5219542,3830772,3585899,1623775,3903671,2441032,3723662,1889724,1854686,4637315,4754420,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,8,863322,2719753,8257760,5231064,5906370,2553601,6090637,3878773,5767086,2666666,2723849,7198918,7667183,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,16,1042502,3587396,9377906,6215129,7934536,3194500,8537847,5525936,7356911,3546298,3559523,9700926,10436067,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,32,1126201,4042368,10908189,7602716,12346725,4010987,11555695,7092667,12413635,4086843,4177525,11743294,13409186,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,64,1187237,4245663,13077453,7656078,12515372,4367632,12799769,8282642,10119487,3990259,4478938,12064926,13651595,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,128,1170793,4556448,15170513,7888086,13722472,4528524,13758188,8393930,11229029,4143520,4187197,13003217,14210553,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,256,1206561,4342516,11813954,9076904,14308194,4762988,11377762,8609515,11432656,4568869,4466710,12208535,14894315,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,512,1239063,4092928,13791321,8130744,14578343,4281105,13496091,8532547,13538634,4304705,3982628,13137455,16015518,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,1024,1207367,4086843,12651313,8724282,17048570,4815726,10892628,8837602,17689295,4151028,4170173,11941233,15845643,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,2048,1248790,4054532,10421823,8905171,16583662,4746211,13722472,8493527,14578343,4920199,4765631,11513103,16049181,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,4096,1202760,4223742,9157949,8992570,13665168,4476312,12402433,6241661,13430151,5789435,5428590,14386073,15117117,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,8192,1186889,4364303,9722887,10298438,13953743,4417325,12329004,5280100,11039617,4394726,5832677,14073768,15044308,3.489,linux-AMD64,1024,32,17,iozone-32.out
16384,16384,1152261,4320673,6747917,11362712,11637889,4276576,6598882,4202048,8046960,4338951,4434142,8099122,10951650,3.489,linux-AMD64,1024,32,17,iozone-32.out
32768,64,1054717,4053432,13090913,7654290,12534554,4226445,10992648,7892075,12384335,4018588,4083662,13462784,13260157,3.489,linux-AMD64,1024,32,17,iozone-32.out
32768,128,1120507,4031436,12651087,8001892,13855004,4309943,11745106,8618588,13529046,3914992,4020116,13814618,14173631,3.489,linux-AMD64,1024,32,17,iozone-32.out
32768,256,1191693,4208585,13926604,8049225,14131369,4208585,10543188,7425598,11611152,4167366,4131662,11932737,14247094,3.489,linux-AMD64,1024,32,17,iozone-32.out
32768,512,1190568,4134770,11736080,8230958,14860183,4465521,14301949,7411982,12240945,3732137,3780281,12701360,14813734,3.489,linux-AMD64,1024,32,17,iozone-32.out
32768,1024,1186815,4045915,12844995,8276560,15312157,4480223,11195009,7434032,10079268,4016709,3969034,12844995,15176888,3.489,linux-AMD64,1024,32,17,iozone-32.out
32768,2048,1173129,4123357,12704882,8539866,15011126,4276683,12805500,8232931,20951680,4359708,3782570,12024609,15065425,3.489,linux-AMD64,1024,32,17,iozone-32.out
32768,4096,1176252,3978685,12046743,8747495,15011126,4486951,12254041,6756145,17780389,4553551,3952256,13624266,15190307,3.489,linux-AMD64,1024,32,17,iozone-32.out
32768,8192,1156778,4126948,12310017,9166382,13176254,4029899,13196497,6136542,12701360,4854475,4213488,12105100,14955588,3.489,linux-AMD64,1024,32,17,iozone-32.out
32768,16384,1157187,4127443,8335794,8980117,11698121,4150503,7541312,4675779,10246845,3702178,5924397,8962549,10320714,3.489,linux-AMD64,1024,32,17,iozone-32.out
65536,64,1068616,3992660,13162251,7693022,12567107,3933468,12348621,8226969,11324987,3862988,3844618,12210931,13183715,3.489,linux-AMD64,1024,32,17,iozone-32.out
65536,128,1089433,4050673,13820734,7978621,13768123,4058687,13357979,8748833,12419478,3847847,3858054,13893384,14130501,3.489,linux-AMD64,1024,32,17,iozone-32.out
65536,256,1177304,4269695,14148685,8008841,14033113,4253376,14066866,8142164,11859531,4072880,4058687,12323707,14415812,3.489,linux-AMD64,1024,32,17,iozone-32.out
65536,512,1184906,4304733,14444598,8149165,14740496,4264661,14359332,8255879,12634692,3714977,3717288,14524741,14823165,3.489,linux-AMD64,1024,32,17,iozone-32.out
65536,1024,1190113,4262214,14563217,8291491,15216211,4227602,13857662,9016882,13537578,3750100,3732532,14697148,15198543,3.489,linux-AMD64,1024,32,17,iozone-32.out
65536,2048,1184972,4404614,14330884,8358049,15003592,4596404,14740496,8221801,13591127,3839248,3860546,13018870,15100024,3.489,linux-AMD64,1024,32,17,iozone-32.out
65536,4096,1174080,4256406,14246951,8497837,15434943,4219685,14911620,7825971,17822821,4082437,3976487,14804006,15076007,3.489,linux-AMD64,1024,32,17,iozone-32.out
65536,8192,1158210,4179584,13407497,8537958,14966015,4170009,13863953,6321531,14337611,3960616,3890104,13591127,14874502,3.489,linux-AMD64,1024,32,17,iozone-32.out
65536,16384,1157469,4087050,9582700,7923653,11332458,4094722,9442145,5318967,9613870,4172415,4254232,9938888,11283613,3.489,linux-AMD64,1024,32,17,iozone-32.out
131072,64,1077505,4025574,13278226,7639550,12491382,3818337,12217934,8176168,12560735,3837902,3830709,13079519,13253257,3.489,linux-AMD64,1024,32,17,iozone-32.out
131072,128,1111590,4083250,14136244,7917354,13314887,3979936,13472490,8233105,12809802,3788315,3802727,14242081,13988766,3.489,linux-AMD64,1024,32,17,iozone-32.out
131072,256,1191725,4245946,14142426,7873585,14383303,4256960,13872981,8549484,13373513,4176149,4123556,13626433,14424059,3.489,linux-AMD64,1024,32,17,iozone-32.out
131072,512,1193233,4276132,13870181,8156274,14484485,4264026,14071117,8690032,13747742,3796215,3876056,14339034,14707688,3.489,linux-AMD64,1024,32,17,iozone-32.out
131072,1024,1197660,4254226,14713986,8250280,15102017,4358754,14914777,8753821,14109035,3826682,3943904,14470378,15287213,3.489,linux-AMD64,1024,32,17,iozone-32.out
131072,2048,1185923,4185592,14584391,8199215,14066436,4241131,14507035,8131062,14267214,3897241,4002071,14449840,15226665,3.489,linux-AMD64,1024,32,17,iozone-32.out
131072,4096,1171016,4402244,14700608,8284095,15491400,4310870,13827619,8587008,14950470,4046165,4077405,14582844,14725415,3.489,linux-AMD64,1024,32,17,iozone-32.out
131072,8192,1154382,4277795,12217934,8161360,14941937,4237143,10077867,6882546,14677452,3821442,3788524,12325864,14421032,3.489,linux-AMD64,1024,32,17,iozone-32.out
131072,16384,1153701,4176276,8855487,7027986,11351131,4070673,8029406,5846736,9975825,3753603,3747054,8998552,11047968,3.489,linux-AMD64,1024,32,17,iozone-32.out
262144,64,1086864,4076193,13363080,7688634,12538505,3741174,12156041,8196880,12131229,3808454,3861311,13149409,13318243,3.489,linux-AMD64,1024,32,17,iozone-32.out
262144,128,1107031,4132666,14214427,7993204,13826890,3966838,13532150,8660790,13418528,3786290,3796160,14055972,14193875,3.489,linux-AMD64,1024,32,17,iozone-32.out
262144,256,1189422,4284727,14422509,7987571,14386089,4208450,14162247,8813098,13898726,4070805,4179924,13981083,14557899,3.489,linux-AMD64,1024,32,17,iozone-32.out
262144,512,1204494,4465206,14840455,8222565,14965082,4228877,14572563,8769727,14222333,3760122,3819554,14808675,14144574,3.489,linux-AMD64,1024,32,17,iozone-32.out
262144,1024,1197923,4439945,14431974,8295458,15014947,4258358,7960391,8998538,14666255,3865751,3934741,7930821,15014742,3.489,linux-AMD64,1024,32,17,iozone-32.out
262144,2048,1194729,4317553,7982004,6404991,15161744,4292438,8026756,9030984,14600816,3894878,3974639,7999019,10766984,3.489,linux-AMD64,1024,32,17,iozone-32.out
262144,4096,1190779,4444701,15079608,8401247,15558435,4390796,14429701,8961865,14787762,3943844,3985401,15197790,15235486,3.489,linux-AMD64,1024,32,17,iozone-32.out
262144,8192,1182682,4331244,14619647,8337920,15130032,4267150,14600040,7257415,14302998,3865574,3902107,14842258,15131906,3.489,linux-AMD64,1024,32,17,iozone-32.out
262144,16384,1177926,4129422,10953732,7371663,11238220,4103959,10926301,6236035,10944573,3712499,3658358,10742264,11506607,3.489,linux-AMD64,1024,32,17,iozone-32.out
524288,64,1077968,4119627,13168450,7675934,12233119,3788376,11996931,7843435,12400124,3835094,3835569,13253690,13349516,3.489,linux-AMD64,1024,32,17,iozone-32.out
524288,128,1116870,4139238,13987736,7994128,13543301,3680584,13335915,7650271,13572055,3805059,3772939,13845503,14197156,3.489,linux-AMD64,1024,32,17,iozone-32.out
524288,256,1197097,4329307,14571675,8090093,14161499,4298856,14136646,8676400,14164145,4225203,4222509,14471465,14637924,3.489,linux-AMD64,1024,32,17,iozone-32.out
524288,512,1218124,4350178,14991588,8234845,14137464,4272023,14767087,8697848,14521157,3813201,3813413,14932239,14963840,3.489,linux-AMD64,1024,32,17,iozone-32.out
524288,1024,1218948,3880450,15126577,8313327,14508320,4399931,15077003,8842007,15142827,3850586,3890645,15130532,15317073,3.489,linux-AMD64,1024,32,17,iozone-32.out
524288,2048,1207288,4430684,15329138,8366655,14622448,4437327,15187484,8911594,15055326,3887412,3909091,15331382,15363302,3.489,linux-AMD64,1024,32,17,iozone-32.out
524288,4096,1196422,4427740,15306837,8380589,14658415,4428222,15376730,8887427,15015337,3958111,3959644,14982599,15426133,3.489,linux-AMD64,1024,32,17,iozone-32.out
524288,8192,1174567,4365906,15008471,8260396,14692104,4294901,15081760,7036000,15121376,3873996,3884762,15115659,15164652,3.489,linux-AMD64,1024,32,17,iozone-32.out
524288,16384,1169088,4225568,11391140,7201464,12150655,4275362,11349457,6037112,11861171,3692685,3709567,11991632,11828250,3.489,linux-AMD64,1024,32,17,iozone-32.out
64,4,188798,338589,1452528,3738358,3791156,1690338,3791156,2278628,2923952,1828508,2067979,5860307,5283570,3.489,linux-AMD64,1024,32,17,iozone-33.out
64,8,831569,2561267,10402178,3203069,3791156,1421755,3057153,3363612,9006179,2689580,2801873,7100397,7100397,3.489,linux-AMD64,1024,32,17,iozone-33.out
64,16,955947,2379626,12310336,4018152,5735102,1734015,3958892,4274062,12902017,3203069,4274062,12902017,10821524,3.489,linux-AMD64,1024,32,17,iozone-33.out
64,32,1033216,4274062,15972885,9318832,10402178,3541098,7940539,4564786,15972885,3541098,6421025,10821524,15972885,3.489,linux-AMD64,1024,32,17,iozone-33.out
