kB,reclen,write,rewrite,read,reread,randomread,randomwrite,bkwdread,recordrewrite,strideread,fwrite,frewrite,fread,freread,version,build,cachesize_kB,cachelinesize_kB,file_stride,id
16384,512,1351819,5527714,19413347,19714086,20177157,5769022,17228083,9162834,21476140,4909654,4971096,20762390,21197901,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,1024,1355846,5584313,20123978,20508344,20793802,5797250,20952301,9102151,24981581,5083626,5061534,19691490,19413347,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,2048,1344046,5643473,19954516,20272394,20532855,5775325,20687386,8672534,24676578,5307422,5414475,18807643,19691490,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,4096,1324079,4935040,16030462,17389386,17712092,5553625,18004447,7820757,22854644,6129206,6140708,17228083,18449144,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,8192,1313977,5264728,17014801,19005301,18104055,5345819,16109378,6529907,19320559,4613963,8155834,15312489,16064188,3.489,linux-AMD64,1024,32,17,iozone-003.out
16384,16384,1284096,4958900,13385679,13427527,13287327,4814713,13107385,4900900,12929819,4960332,4989142,13256568,13474920,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,64,1245360,4509772,12690805,13283225,12245307,4197787,11571072,8530855,13239719,4432827,4545419,14334766,14479747,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,128,1296412,4906115,14227921,14874658,14513386,4779520,14284112,9127422,13293503,4524172,4695106,14346737,14609034,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,256,1307065,4938729,14143002,14481273,13949219,4858937,13490535,9051680,14105264,4643238,4757845,14202925,14378255,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,512,1311705,5050710,14216147,14627692,14340749,4890055,14191193,9002469,13785519,4136885,4228655,14105264,14479747,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,1024,1315195,5141594,13979014,14435643,14191193,4931110,14233815,8818212,14063407,4271101,4490030,14290053,14327294,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,2048,1306642,5018803,14112505,14390299,14141547,4878253,13722206,8297546,24041214,4400185,4588670,14179480,14402363,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,4096,1292511,5056656,13557071,13943559,13926604,4831606,14033253,7529743,20364929,4488710,4793522,14204393,14321322,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,8192,1284214,4752416,12496943,13511755,14334766,4618584,13315398,6621073,22755525,5204482,5300423,13866187,14016079,3.489,linux-AMD64,1024,32,17,iozone-003.out
32768,16384,1284766,4378458,11444847,11639669,11469680,4415027,11670308,5710726,13620216,4305892,7695864,12073199,12498079,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,64,1234968,4308781,11699020,12086898,11634154,4121243,10371261,8498100,10573932,4077169,4235745,12051394,12166073,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,128,1282403,4534457,12608033,12895496,12601098,4351688,11954432,9174889,10335385,4137870,4363224,12521310,12725354,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,256,1288680,4638991,12987499,13250445,12888241,4434100,12792869,9105895,12492289,4220527,4419414,12928856,13138345,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,512,1295232,4736921,13075846,13288237,12959333,4474375,12860503,9109818,12893077,3875788,4040729,12720643,13160361,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,1024,1299439,4765252,13112648,13323017,13091415,4458264,12993024,8933365,12722998,3922691,4047154,12969728,13162251,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,2048,1293617,4727796,13088921,13309470,13102023,4489649,12898522,8775647,10909669,3915204,4170516,13049774,13228763,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,4096,1285775,4705378,12893077,13202078,13247890,4506652,13018870,8333470,25470983,3957708,4119205,12485480,13440275,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,8192,1277350,4383402,11126495,12279664,12174156,4419201,10970189,7499096,23838568,4255352,4532812,12398192,12669049,3.489,linux-AMD64,1024,32,17,iozone-003.out
65536,16384,1273090,4482035,11089239,10968438,10833990,4269430,11237024,5540351,13021337,4688844,5120408,11391633,11981006,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,64,1223142,4137895,11556336,12234793,12019461,4049444,11514704,8390169,12137549,3951757,4169466,11767082,12134066,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,128,1274474,4588073,12854130,13036716,12635797,4349925,12539248,9155607,12570500,4204800,4250903,11254693,12109477,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,256,1290104,4584209,8976952,8994283,8775620,3303229,8726586,4712793,10040687,3628085,2494187,12034985,12605665,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,512,1296319,3370857,9075052,9048762,8938275,3361006,12946761,9211601,12783590,3845554,2457384,12782401,13045997,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,1024,1303174,2583866,8342677,8284095,8716071,3336265,11433521,9245372,12395621,3871443,3918100,8973728,9207744,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,2048,1287481,4731858,9307671,9299799,9186972,3352480,12918771,8816999,12931230,3929611,2489173,8471622,8807393,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,4096,1280414,4715824,9075052,9114320,8910893,3378044,8918409,4616196,9399816,3298492,2510050,8804431,9018924,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,8192,1279874,4332545,11224819,8484173,8473189,3708482,8565068,4648279,12509289,3137341,3992451,8563467,8759121,3.489,linux-AMD64,1024,32,17,iozone-003.out
131072,16384,1267326,4230719,10719035,11694492,12703243,4080310,10870151,6691461,14405162,4283829,4410402,11805237,11953602,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,64,1250681,4279424,10940870,11356619,11959688,4109743,11816758,8534208,11982105,4131765,4053950,10771414,11251791,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,128,1269978,4342998,11262856,11642089,13040706,4197733,11074430,8630809,13000616,4119875,4140510,11174602,11666425,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,256,1295671,4696644,13693263,14169182,14125676,4594415,13648389,9273507,13253706,4254469,4188475,12023247,13322439,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,512,1302766,4728415,13332454,13490972,13172409,4476587,13415745,9229448,12015101,3781316,3818891,12798739,12946122,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,1024,1304477,4780863,13414435,13850403,14043225,4598219,13924600,9486660,13388301,3927419,3998474,13352207,13831934,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,2048,1300337,4796589,13342809,13326314,13112557,4512727,12005655,9523885,12232044,3847246,3862613,12249760,12689727,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,4096,1290776,4446894,12076997,12686066,13716324,4404603,12069705,9466404,12607226,3870023,3867178,11965154,12486106,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,8192,1287095,4451792,12055281,12422624,13659750,4377684,11949420,8984640,12150399,3887881,3924069,11893966,12425572,3.489,linux-AMD64,1024,32,17,iozone-003.out
262144,16384,1264582,4387852,11181761,11623382,12360061,4252478,11232480,6779709,14201392,4084643,4129158,11518782,11922727,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,64,1257979,4310476,11803236,12047936,11658619,4089837,11221693,8527649,11524082,4120568,4148014,11786218,12035737,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,128,1278726,4465558,12531631,13498326,13579430,4401639,12514302,8659453,13712972,4303441,4300293,12521214,13438439,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,256,1294416,4533874,12704155,13097703,13746403,4418221,12372287,9125039,12882400,4255135,4236126,12627700,12943135,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,512,1305244,4550753,12955641,13618873,14462709,4541177,12993227,9434191,13540132,3870601,3828291,12962361,13521317,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,1024,1306031,4607302,13451591,13808726,14247379,4564781,13651254,9581099,13654390,3926779,3921786,13534882,14203667,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,2048,1300259,4535763,13133765,13558081,14399541,4525225,13248659,9572549,14014300,3919766,3910258,13166794,13715110,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,4096,1300059,4549096,13168450,13539132,14121122,4538815,13211250,9619784,13870392,3921646,3913703,13149944,13543301,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,8192,1297202,4493655,13073564,13299299,13948608,4505393,12957244,8988930,13175077,3976247,3943228,12888138,13206569,3.489,linux-AMD64,1024,32,17,iozone-003.out
524288,16384,1283701,4471424,12655680,13003523,13382907,4436459,11468908,7084509,12607285,3963355,3986924,12098512,13638046,3.489,linux-AMD64,1024,32,17,iozone-003.out
64,4,555990,1421755,4897948,5389653,4274062,1828508,3738358,2379626,5283570,2133730,2278628,5735102,4988978,3.489,linux-AMD64,1024,32,17,iozone-004.out
64,8,929467,2662899,10821524,7100397,5389653,2222043,4988978,2923952,7100397,3057153,3363612,9006179,7940539,3.489,linux-AMD64,1024,32,17,iozone-004.out
64,16,1066042,3588436,15972885,12902017,10821524,3363612,9318832,4564786,15972885,3738358,4897948,12310336,10821524,3.489,linux-AMD64,1024,32,17,iozone-004.out
64,32,1143223,3958892,20962191,15972885,10821524,3791156,10402178,4988978,15972885,4564786,7100397,20962191,12310336,3.489,linux-AMD64,1024,32,17,iozone-004.out
64,64,1138375,4897948,20962191,20962191,12902017,4274062,10821524,4274062,20962191,4564786,5283570,20962191,15972885,3.489,linux-AMD64,1024,32,17,iozone-004.out
128,4,753179,2286447,6114306,4889281,4267461,1939522,4267461,2511022,4135958,1833539,2248149,5847904,4596273,3.489,linux-AMD64,1024,32,17,iozone-004.out
128,8,969421,3380677,10567140,8036304,6727225,2858650,6727225,4012317,9129573,2985839,3359523,8548124,7582312,3.489,linux-AMD64,1024,32,17,iozone-004.out
128,16,1093856,4267461,16365173,11720614,9129573,3657016,9977956,5122535,14200794,2098744,4596273,12542043,10567140,3.489,linux-AMD64,1024,32,17,iozone-004.out
128,32,1165070,4759253,21643049,15881078,11720614,4135958,12842051,5545860,16365173,3657016,5847904,18637664,11720614,3.489,linux-AMD64,1024,32,17,iozone-004.out
128,64,1217930,5325799,18637664,15881078,12842051,4557257,11720614,5122535,18012359,4557257,8548124,21643049,12842051,3.489,linux-AMD64,1024,32,17,iozone-004.out
128,128,1266785,5603747,16365173,21643049,12542043,4407601,16365173,4759253,18637664,4596273,5603747,21643049,14200794,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,4,733527,2170027,6073004,4840911,4132864,1956506,4332998,2509882,4070199,2061693,2247235,5320671,4652146,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,8,980760,3368013,10245071,7571923,6249745,2849590,7314033,3326279,6249745,2943325,2975955,9868433,7314033,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,16,1112909,3368013,11091721,8534922,7735574,2325094,6719046,5540300,14353744,3756894,4350555,14353744,9114515,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,32,1208072,5117791,19955913,11569783,11091721,3557725,14353744,6761355,18259146,4496299,5320671,18259146,11207494,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,64,1243036,5455847,23441229,13454450,11695808,4477549,14953435,6936061,21558614,5428265,4734192,15164624,12228612,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,128,1224606,5540300,19591792,15164624,12812277,4734192,15164624,6719046,23441229,5117791,10245071,22940409,23441229,3.489,linux-AMD64,1024,32,17,iozone-004.out
256,256,1334162,5569035,25084087,25684103,23441229,5022044,19591792,5938650,25684103,5938650,6107548,25684103,25684103,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,4,790153,2307123,5951911,5822804,4784885,2022482,4610256,2524058,4827914,2246778,2256220,5760329,5822804,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,8,1015932,3158966,10044089,10044089,8265729,3140488,7988981,4068701,8109658,3220553,3259661,9814569,9681823,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,16,1158418,4262523,14628067,14628067,12215097,4123387,11620224,5684095,12499490,4271001,3795443,13872122,14240069,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,32,1279935,5115422,19037014,19736867,17630404,4916336,16049269,7115451,19736867,4784885,5177083,18869737,18385093,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,64,1329871,5624545,22183443,21303197,19736867,4961773,18869737,7900804,23139567,5886650,6035551,20490142,21516644,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,128,1329871,5624545,24181823,25624554,23391616,5822804,21303197,7871843,25322398,7211022,6491676,22183443,24457224,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,256,1373241,5951911,25322398,25624554,23139567,6035551,20490142,7022379,24457224,4882800,10641343,24457224,25624554,3.489,linux-AMD64,1024,32,17,iozone-004.out
512,512,1333173,6035551,24457224,25624554,24181823,5509113,23391616,6086873,23391616,5886650,6086873,25624554,26908901,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,4,775152,2311849,5845038,5821271,4741598,1984913,4614246,2540189,4783849,2236023,2211841,5630486,5720477,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,8,1016847,3281592,9946527,9743447,8183918,3074849,7941793,4079544,8246774,3220084,3029305,9464330,9855234,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,16,1170352,4321737,14230902,14183905,12313351,4033569,12071103,5720477,12492426,4215688,4146499,13818817,14230902,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,32,1192117,4904018,18936769,19020633,17056672,4876180,16280798,7269678,17056672,4920874,5048117,17616353,18936769,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,64,768769,3436508,19363647,12348754,11773301,4232305,18291580,8262639,23240448,5390231,5623115,21282686,20869039,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,128,1340164,5782087,24430194,23366889,22276143,5507740,20869039,8525047,26219889,6208343,6016997,23754601,23240448,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,256,1370527,5572049,21282686,23754601,22748081,5813392,22748081,8000971,24430194,6963241,7269678,23366889,23754601,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,512,1363565,5917516,24430194,25594883,24430194,5682634,23240448,7220790,23754601,4674510,6776473,24430194,24430194,3.489,linux-AMD64,1024,32,17,iozone-004.out
1024,1024,1334750,4570058,16531459,16280798,16280798,3808251,23754601,5950309,26380939,6163794,5950309,26219889,20869039,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,4,498666,2257653,5769681,4686767,4016229,1968901,4591569,2543804,4720248,2195338,2197585,5319484,5689430,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,8,1012867,3319389,9841749,9708272,8089930,3108009,7933034,4071433,8390200,3224685,3179330,9752360,9610516,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,16,1169047,4172290,13038646,14417342,12274742,4086930,12033995,5754221,12561952,4146110,4063729,13949098,13926483,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,32,1262704,5018054,18970464,18641120,17221003,4983122,16915790,7343043,17360217,4807425,4934459,18641120,18480699,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,64,1333259,5549749,22036452,22264924,20708333,5489457,19893055,8390200,20268568,5444228,5433896,21539147,22036452,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,128,1354493,5820505,24416701,23807646,22557263,5735012,22264924,8793903,25580074,5816563,5816563,23546602,23546602,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,256,1375532,5953632,24347494,23807646,23482233,5916724,23546602,8749118,24626703,6225466,6298503,24416701,24984852,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,512,1381950,5970183,25278959,25278959,24984852,5970183,24074544,8253158,24984852,6420913,6378005,24984852,24697509,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,1024,1381061,5820505,25888448,24984852,24697509,6020395,25278959,7293167,26610232,4741090,9483197,25278959,25278959,3.489,linux-AMD64,1024,32,17,iozone-004.out
2048,2048,1335747,5970183,25888448,25580074,26610232,5933071,24984852,5970183,26204348,5719737,6092991,25656476,25580074,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,4,788436,2290708,5634950,5800471,4751325,2080439,4643451,2537719,4712228,2214241,2146730,5674032,5594580,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,8,1017897,3366089,9914481,9685316,8142867,3114661,8096815,4091608,8093001,3217923,3220336,9614850,9394037,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,16,1178414,4051086,14271297,13969580,12220656,4063542,12185983,5784846,12370246,4137927,4145915,13834587,13604523,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,32,1272035,5057654,18945480,18358372,16443123,4952675,16929220,7408930,16715094,4893426,4796426,18536646,17733038,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,64,1333343,5611025,21453230,20879618,19593701,5431844,20192470,8548024,20384139,5382492,5396016,20263922,21110529,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,128,1355862,5744227,23933871,23004469,21346604,5869835,22521946,8717180,22492460,5672159,5649775,23540333,23801238,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,256,1377717,5963564,15822231,11042425,14475721,5625724,22521946,8847367,24797528,5728903,5843879,23253568,23834258,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,512,1372653,5851841,24690613,23801238,23540333,5784846,23801238,8501494,23412013,5549401,5520868,23967260,23670066,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,1024,1385718,5971855,25308964,25271734,23933871,5998964,24549484,8224733,25123904,6430059,6391782,24833373,24833373,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,2048,1379598,5926533,25271734,24655179,24690613,5902100,24977794,7289472,25271734,4853336,9227530,25271734,24514454,3.489,linux-AMD64,1024,32,17,iozone-004.out
4096,4096,1330761,5920406,25610798,23933871,25919917,6005255,25160699,6032669,25458986,5953231,6051794,25123904,25764430,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,4,786645,2246791,5727763,5765244,4699856,2067645,4582028,2543318,4667297,2203280,2192735,5588034,5599873,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,8,1016506,3338228,9695717,9526362,8039611,3112349,8000301,4118487,7959528,3213952,3197502,9481672,9383277,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,16,1175141,4327528,13839076,13652121,12031539,4104220,11977018,5741161,11960341,4122934,4139824,13539152,13407078,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,32,1276800,4500997,18327093,17963005,16616521,4971166,16512708,7365738,16648727,4819168,4890505,18047922,17813996,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,64,1325105,5569014,21330777,20688596,19932489,5519808,19886343,8515834,19794691,5329730,5357152,20953542,19737836,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,128,1352702,5116249,23472881,22757722,22314333,5740202,18584829,9266865,22014103,5550123,5557305,23140898,22697588,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,256,1363979,5810089,23748688,23601871,22387028,5842692,22818175,8922740,22818175,5660764,5561803,23282020,23282020,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,512,1369197,5343822,24234447,23947311,23219087,5911041,23897344,8913481,24303013,5120061,5201445,24098471,23880735,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,1024,1378923,5868638,23666898,24811956,24371967,6053719,24829886,8714540,24669441,5565406,5569014,24829886,25212499,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,2048,1377541,5486317,24901867,24687166,24974266,5961293,22833338,8232232,25436477,6425016,6409435,24511056,24740493,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,4096,1374950,5919188,23618094,24829886,24901867,5988306,24303013,7173514,25286719,4675554,9052027,23266255,24166268,3.489,linux-AMD64,1024,32,17,iozone-004.out
8192,8192,1325565,5069448,22387028,23601871,23601871,5802240,22328834,5834754,22387028,5810089,5789530,21344028,21790724,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,4,785430,2122032,5206097,5287006,4471651,2026417,4350488,2197419,4491232,2125576,2116802,5226290,5297194,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,8,1003558,3239833,9148196,9164056,7857420,3048264,7680895,4101233,7831452,3151285,3131468,8875268,8986690,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,16,1160021,4105153,12859651,12941994,11779527,4049514,11385303,5370049,11677441,4052380,4064363,12440603,12681664,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,32,1243098,4609939,15904320,16631826,15922745,4847317,15457148,7406867,16254170,4790547,4754420,16635853,16737147,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,64,1311670,5082122,18449144,19391434,19207157,5389422,17771639,8640909,19320559,5207675,5217956,18720543,19026349,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,128,1339226,5586129,20006801,20380615,21224089,5692559,20224663,9324462,21003532,5344157,5368371,19601621,20712327,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,256,1350146,5551830,20453408,21197901,21789381,5813926,21061467,9117851,20920408,5481418,5361251,19885225,20920408,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,512,1340088,5342079,18900756,20350438,21935441,5857536,18787076,8967926,22262326,4910005,4924430,20687386,21336113,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,1024,1356194,5477922,21250341,21618017,22473460,5758869,20508344,9092516,24597085,5058554,5044443,20302340,21672560,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,2048,1353923,5586129,20787512,21789381,22204779,5799696,21055014,8663787,25173761,5336686,5264728,18306615,20508344,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,4096,1346020,5450550,19364113,20662504,20812695,5653687,19364113,8155834,24945308,6068584,6084166,17558223,19320559,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,8192,1326200,5254664,17616739,18746077,18147082,5432453,16839683,7040348,24641184,4694656,8351087,15604566,16500043,3.489,linux-AMD64,1024,32,17,iozone-004.out
16384,16384,1288044,4896361,13519988,13608340,13246347,4894966,12963968,4946763,13461722,5039634,5181758,13375257,13300185,3.489,linux-AMD64,1024,32,17,iozone-004.out
32768,64,1246930,4465521,12478788,13113395,12158644,4314543,11762194,8456321,13075967,4426973,4499879,12765063,14272245,3.489,linux-AMD64,1024,32,17,iozone-004.out
32768,128,1294459,4720262,12840195,15312157,13675782,4828042,13636432,9004828,13733175,4539713,4663721,12706057,15032470,3.489,linux-AMD64,1024,32,17,iozone-004.out
32768,256,1306754,4796199,13266557,15413474,13738666,4737998,12785250,9115315,14340749,4617809,4764277,13059814,15163492,3.489,linux-AMD64,1024,32,17,iozone-004.out
32768,512,1305649,4865301,12982098,15581224,13838264,4777360,13997522,9074390,14272245,4220475,4323501,12799538,15298522,3.489,linux-AMD64,1024,32,17,iozone-004.out
32768,1024,1316303,4838751,14441710,15298522,15150120,4989831,13364600,8698224,14222031,4194584,4329767,12612774,15441181,3.489,linux-AMD64,1024,32,17,iozone-004.out
32768,2048,1313034,4869783,12824619,14765988,14807350,4933411,13090913,8070968,25462004,4323501,4487537,12840195,15058823,3.489,linux-AMD64,1024,32,17,iozone-004.out
32768,4096,1297489,4885709,13620216,14934462,14860183,4901740,14111057,7571223,20938912,4586067,4868231,14216147,14551803,3.489,linux-AMD64,1024,32,17,iozone-004.out
32768,8192,1277209,4746999,12588514,13288362,14080697,4745524,12137169,7655996,24125617,5301445,5334160,13832693,13954885,3.489,linux-AMD64,1024,32,17,iozone-004.out
32768,16384,1282500,4416730,10904559,11326945,11816804,4411343,11769244,5629328,13546381,4268316,7820671,12068958,12496943,3.489,linux-AMD64,1024,32,17,iozone-004.out
65536,64,1240296,4320430,12040308,12222333,11704998,4164702,11463369,8245725,11403448,3900039,3958449,10551608,12183869,3.489,linux-AMD64,1024,32,17,iozone-004.out
65536,128,1260816,4360040,11717472,13501671,13118280,4457035,11861578,9155636,11016353,4233071,4378096,12772658,12995481,3.489,linux-AMD64,1024,32,17,iozone-004.out
65536,256,1291477,4725683,13266432,13416004,13049774,4503625,12875563,9285535,11511857,4247592,4456096,13188776,13356032,3.489,linux-AMD64,1024,32,17,iozone-004.out
65536,512,1303265,4701274,13440932,13687907,13285026,4532812,13138973,9197915,11317061,3854159,4032253,12852686,13571667,3.489,linux-AMD64,1024,32,17,iozone-004.out
65536,1024,1304848,4753139,13314627,13490406,13295950,4485400,11831964,9405314,11505593,3921236,4110889,13197007,13363824,3.489,linux-AMD64,1024,32,17,iozone-004.out
65536,2048,1299826,4792754,13467933,13676330,13484450,4551425,11827382,9274883,11585120,3908134,4136313,13261312,13759164,3.489,linux-AMD64,1024,32,17,iozone-004.out
65536,4096,1287545,4709006,13170450,13312048,13204615,4388020,12272537,8632339,26479438,3973785,4112242,12405466,13456725,3.489,linux-AMD64,1024,32,17,iozone-004.out
65536,8192,1282529,4397778,10996081,12819718,10884613,4079892,11686088,7965904,24519014,4281733,4345016,12350840,13110147,3.489,linux-AMD64,1024,32,17,iozone-004.out
65536,16384,1248067,4200469,10246389,11046013,11293348,4241235,9460669,6246968,14015940,4959921,4975093,11403448,11669221,3.489,linux-AMD64,1024,32,17,iozone-004.out
131072,64,1242614,4177196,12456851,12748905,12155530,4054670,12119621,8515054,12205185,3930426,3999742,10683208,11490637,3.489,linux-AMD64,1024,32,17,iozone-004.out
131072,128,1263894,4393378,12755116,13516877,12946456,4434236,12626220,9093365,12501040,4231403,4128510,12072514,13215345,3.489,linux-AMD64,1024,32,17,iozone-004.out
131072,256,1286608,3113426,8408005,8290966,8868201,3249420,8632313,4736464,9364271,3597600,2462690,12055042,12996958,3.489,linux-AMD64,1024,32,17,iozone-004.out
131072,512,1297589,4082583,8445463,8794994,8567337,3519657,8892299,4995699,11807012,3707931,2841911,11363097,11719671,3.489,linux-AMD64,1024,32,17,iozone-004.out
131072,1024,1290143,4335962,11573853,12474659,12287570,4392185,12453465,9314294,11522668,3745573,2514769,11520737,12842419,3.489,linux-AMD64,1024,32,17,iozone-004.out
131072,2048,1291883,4728602,9377848,9734876,9350891,3317361,12921200,8994135,11748976,3813992,3800624,11364976,12401493,3.489,linux-AMD64,1024,32,17,iozone-004.out
131072,4096,1281903,4174658,11642483,10329522,9203274,3893211,12216577,8949916,11370853,3825910,3854478,11523876,12394503,3.489,linux-AMD64,1024,32,17,iozone-004.out
131072,8192,1277480,4325216,11424255,11933104,11963487,4390010,8478154,5035786,12831329,3111365,3972487,8620942,8790213,3.489,linux-AMD64,1024,32,17,iozone-004.out
131072,16384,1261107,4262075,11707193,11764816,11669420,4347173,11345275,6108275,13528186,4147572,4376799,11877673,12047117,3.489,linux-AMD64,1024,32,17,iozone-004.out
262144,64,1233485,4192020,10989093,11300244,11521196,4063373,12143555,8269317,12538648,4012438,4086601,10934995,11423401,3.489,linux-AMD64,1024,32,17,iozone-004.out
262144,128,1317260,4384790,11414862,11573708,12970251,4262370,11275561,8443181,13248914,4160234,4236683,11326203,11531346,3.489,linux-AMD64,1024,32,17,iozone-004.out
262144,256,1260919,4393217,11609146,11670511,11552670,4385577,11534975,9140370,11891265,4126168,4159352,11602898,11692354,3.489,linux-AMD64,1024,32,17,iozone-004.out
262144,512,1289812,4411708,14049147,14502980,14451892,4385437,12195547,9373276,12821873,3774242,3782786,12160613,12579532,3.489,linux-AMD64,1024,32,17,iozone-004.out
262144,1024,1302507,4417291,11838132,12295101,12433300,4449612,11885352,9452813,12385122,3792271,3807571,11873031,12337316,3.489,linux-AMD64,1024,32,17,iozone-004.out
262144,2048,1291483,4409426,11852680,12408604,13554504,4381924,11902077,9461924,12233677,3796435,3815274,11927513,12406224,3.489,linux-AMD64,1024,32,17,iozone-004.out
