kB,reclen,write,rewrite,read,reread,randomread,randomwrite,bkwdread,recordrewrite,strideread,fwrite,frewrite,fread,freread,version,build,cachesize_kB,cachelinesize_kB,file_stride,id
4096,128,1388518,5900074,25123904,24375326,23540333,5971855,23801238,9685316,22375282,5869835,5875858,24655179,24375326,3.489,linux-AMD64,1024,32,17,iozone-001.out
4096,256,1388406,6058196,25271734,24514454,23933871,6066754,23159527,9247398,25919917,5988509,6041154,24797528,22640669,3.489,linux-AMD64,1024,32,17,iozone-001.out
4096,512,1391780,6058196,25764430,25764430,24977794,6032669,24655179,8730470,25458986,5558378,5634950,25271734,24655179,3.489,linux-AMD64,1024,32,17,iozone-001.out
4096,1024,1393586,6096896,26276719,26236590,24977794,6094733,25572675,8377131,26276719,6408472,6532752,25919917,25919917,3.489,linux-AMD64,1024,32,17,iozone-001.out
4096,2048,1388967,6114255,26077293,26236590,26602226,6096896,26077293,7434579,26602226,4882301,9394037,26077293,25919917,3.489,linux-AMD64,1024,32,17,iozone-001.out
4096,4096,1354472,5689064,22116044,24977794,26602226,6051794,25919917,6103394,24690613,6158088,6160296,26276719,26602226,3.489,linux-AMD64,1024,32,17,iozone-001.out
8192,4,1165613,3685162,7571884,7528746,5760412,3237878,5657967,4442798,5825851,3520535,3547798,7365738,7275280,3.489,linux-AMD64,1024,32,17,iozone-001.out
8192,8,1282376,4721816,12285350,12082308,9742452,4282224,9625100,6415419,9742452,4469381,4501586,12245943,12031539,3.489,linux-AMD64,1024,32,17,iozone-001.out
8192,16,1341610,5389081,16994579,16584440,14323685,5025700,14146762,7839667,14246478,5026435,5050076,12298542,10664745,3.489,linux-AMD64,1024,32,17,iozone-001.out
8192,32,1287662,5268439,17505420,12879400,16681058,5494212,18534703,8835550,18534703,5429103,5443725,20589418,20527913,3.489,linux-AMD64,1024,32,17,iozone-001.out
8192,64,1346447,5168583,23063234,23001477,21790724,5855636,21846143,9502650,22014103,5654243,5696426,23329444,23472881,3.489,linux-AMD64,1024,32,17,iozone-001.out
8192,128,1385651,6032463,25436477,24740493,24031054,6024002,24166268,9492149,24441313,5810089,5723946,24740493,24528554,3.489,linux-AMD64,1024,32,17,iozone-001.out
8192,256,1365117,5847664,23880735,23748688,23537199,5901904,24098471,9383277,24031054,5723946,5834754,24974266,24598796,3.489,linux-AMD64,1024,32,17,iozone-001.out
8192,512,1386098,6032463,25935681,25838164,24669441,6068689,24758320,9163071,26073448,5288712,5285458,25838164,25588019,3.489,linux-AMD64,1024,32,17,iozone-001.out
8192,1024,1385428,5619105,25683653,26680840,25607089,6109695,26252742,8714540,26598224,5577150,5642173,26272815,25838164,3.489,linux-AMD64,1024,32,17,iozone-001.out
8192,2048,1377485,6032463,26353419,26784834,25838164,6122759,26598224,8471741,27037759,6475875,6517641,26598224,26172752,3.489,linux-AMD64,1024,32,17,iozone-001.out
8192,4096,1374235,5776876,24098471,24829886,25436477,6099933,26093248,7522154,27404356,4896777,9437399,26252742,26680840,3.489,linux-AMD64,1024,32,17,iozone-001.out
8192,8192,1357405,5788555,25683653,26434519,26763970,6158977,26598224,6164502,26093248,6173362,6196743,26252742,25286719,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,4,1164227,3550145,7311511,7474540,5744908,3220097,5643936,4491232,5728625,3506130,3502377,7142056,7157678,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,8,1279601,4562499,11345828,11480405,9604660,4251178,9304262,6412309,9531390,4427001,4440158,11515032,11447892,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,16,1329433,5264728,15693657,15740388,13396116,5002944,13190410,7846654,13472278,5002580,4996760,15516480,15661467,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,32,1358768,5611216,19529204,19298856,17616739,5490615,17808483,8803636,18123153,5371728,5430306,20248500,19833573,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,64,1371624,5618556,18104055,13846900,19068585,5799696,21336113,9587240,21080850,5605266,5622694,21672560,21638438,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,128,1352937,5847069,22233515,22976911,23241120,5958092,22291212,9935146,23304172,5643936,5673291,22658713,22984596,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,256,1380053,5895729,22111896,22291212,22915614,5841105,20712327,9433261,22628868,5563516,5637917,22233515,22726154,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,512,1377618,5940580,23335827,23543696,23439301,5986118,23201885,9172618,24021022,5007319,5031885,22599101,23077219,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,1024,1374367,5801655,22854644,23608403,24676578,6065906,24344387,9498455,26993213,5217956,5227880,23046262,23335827,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,2048,1375192,5673291,23343754,24198654,24413577,5988204,23543696,9164056,27489927,5479233,5540639,22414818,23108260,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,4096,1366795,5843092,22658713,22569412,22976911,5901805,22502897,8555918,27163934,6237129,6249039,20272394,22414818,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,8192,1337896,5605266,19298856,21584067,20687386,5572991,19010558,7047569,25017960,4892178,8480948,16319792,19908269,3.489,linux-AMD64,1024,32,17,iozone-001.out
16384,16384,1323314,5275236,15618752,15937517,16000602,5091536,15412081,5188017,15967142,5219542,5370049,15471067,15985713,3.489,linux-AMD64,1024,32,17,iozone-001.out
32768,64,1315774,5013494,14721702,15085268,13579843,4802567,13762053,9370748,15627287,4939439,5056843,16334933,16416882,3.489,linux-AMD64,1024,32,17,iozone-001.out
32768,128,1342835,5335196,16744908,16978659,16517505,5100190,16424730,9642940,16358263,4899469,5089802,16625400,16804281,3.489,linux-AMD64,1024,32,17,iozone-001.out
32768,256,1344056,5392129,17041818,17275302,16943077,5185630,16874429,9224830,16483827,4848823,5065416,16777613,16978659,3.489,linux-AMD64,1024,32,17,iozone-001.out
32768,512,1330357,5245400,16517505,16847539,16517505,5201330,16523462,9378422,16804281,4431683,4578580,16718428,16769425,3.489,linux-AMD64,1024,32,17,iozone-001.out
32768,1024,1338063,5349108,16796067,16968179,16659659,5178206,16591281,9148078,16753072,4481976,4637441,16617359,16864077,3.489,linux-AMD64,1024,32,17,iozone-001.out
32768,2048,1334970,5320326,16253797,16491739,16458166,5136789,16591281,8719193,26090361,4648735,4820253,16651585,16794014,3.489,linux-AMD64,1024,32,17,iozone-001.out
32768,4096,1319475,5226053,15931615,16368004,16278824,5090556,15723831,7814890,23173740,4896676,5025042,16309733,16296196,3.489,linux-AMD64,1024,32,17,iozone-001.out
32768,8192,1304249,5028719,14921490,15627287,16352424,4990556,15011126,7139016,25186704,5572721,5659462,15768932,15874571,3.489,linux-AMD64,1024,32,17,iozone-001.out
32768,16384,1306692,4742740,14135729,14360228,14173631,4701209,13506444,6019099,15384144,4499143,8131132,13949219,14270763,3.489,linux-AMD64,1024,32,17,iozone-001.out
65536,64,1305053,4867869,13955456,14206453,13543581,4608658,13462656,9417559,13585753,4501707,4608040,13806157,14246951,3.489,linux-AMD64,1024,32,17,iozone-001.out
65536,128,1320939,5000070,14796833,14948923,14334620,4740107,13102023,9768294,13112648,4599404,4799784,14601898,14776947,3.489,linux-AMD64,1024,32,17,iozone-001.out
65536,256,1325595,5023830,15041358,15294101,14856815,4828111,14540876,9469142,15255056,4620433,4762115,15100024,15198543,3.489,linux-AMD64,1024,32,17,iozone-001.out
65536,512,1323852,5082255,15086763,15305171,14884167,4790332,14823965,9403706,14661088,4072820,4221045,14743658,15083452,3.489,linux-AMD64,1024,32,17,iozone-001.out
65536,1024,1327798,5089784,15297505,15438410,15219581,4829468,15065265,9201918,15311992,4193740,4310133,15149123,15272856,3.489,linux-AMD64,1024,32,17,iozone-001.out
65536,2048,1321288,5099699,15076833,15262680,14893844,4799029,14763455,8807421,14813579,4232810,4387810,15166676,15173374,3.489,linux-AMD64,1024,32,17,iozone-001.out
65536,4096,1308887,5055615,15010966,15072700,15017527,4810704,14819969,7993005,24193153,4246805,4484814,14817572,15223796,3.489,linux-AMD64,1024,32,17,iozone-001.out
65536,8192,1305133,4790666,13382692,14480362,14521671,4762445,13540246,8216640,26342407,4542550,4802551,14580212,14948923,3.489,linux-AMD64,1024,32,17,iozone-001.out
65536,16384,1294464,4354514,12772658,13191307,13013939,4557764,12987499,6130630,15072700,5217403,5383239,13223672,13829078,3.489,linux-AMD64,1024,32,17,iozone-001.out
131072,64,1310640,4896214,13896476,14163924,13191562,4538043,13174176,9410596,13373188,4522401,4639375,13883141,14122445,3.489,linux-AMD64,1024,32,17,iozone-001.out
131072,128,1323065,4997243,14623963,14768534,14172688,4687317,14025883,9785822,14257594,4543856,4683484,14346518,14605702,3.489,linux-AMD64,1024,32,17,iozone-001.out
131072,256,1325323,5020564,14839092,15099114,14540801,4680294,14515079,9359647,14840694,4501848,4633002,14782035,15027710,3.489,linux-AMD64,1024,32,17,iozone-001.out
131072,512,1326775,5030763,15282114,15744282,15396818,4646315,14604150,9503486,13787046,3958443,4105265,14855532,15440061,3.489,linux-AMD64,1024,32,17,iozone-001.out
131072,1024,1321436,5066556,15044983,15264293,14985109,4796091,14920039,9346917,14966344,4100366,4221071,15075926,15347816,3.489,linux-AMD64,1024,32,17,iozone-001.out
131072,2048,1322648,5060493,15097040,15255398,15116136,4797137,14853927,9200040,14903052,4144820,4258081,14913159,15137363,3.489,linux-AMD64,1024,32,17,iozone-001.out
131072,4096,1310665,5052308,14886103,14998601,14827086,4752104,14597558,8629332,13396652,4101253,4283094,14689217,14916396,3.489,linux-AMD64,1024,32,17,iozone-001.out
131072,8192,1310431,4616661,9416076,9600909,9469111,3465215,9566659,4507162,15917969,3346480,2597908,9596719,9691117,3.489,linux-AMD64,1024,32,17,iozone-001.out
131072,16384,1296126,4718577,9262351,9407214,9346917,3508628,9208978,4084919,9971301,3275167,2782900,12659074,13116342,3.489,linux-AMD64,1024,32,17,iozone-001.out
262144,64,1309803,4869667,13839420,14149307,13391073,4618636,13395967,9418480,13230262,4534259,4551734,13785457,14024417,3.489,linux-AMD64,1024,32,17,iozone-001.out
262144,128,1318041,5011543,14830446,15200312,14611487,4642839,14323307,9586829,15238231,4581092,4666306,14971195,15476530,3.489,linux-AMD64,1024,32,17,iozone-001.out
262144,256,1323673,4970581,14772860,15046590,14767900,4699012,14801896,9408326,14639892,4470326,4579661,14796120,15049267,3.489,linux-AMD64,1024,32,17,iozone-001.out
262144,512,1315455,4993970,15073613,15441970,15375031,4826276,15305047,9385117,13953404,3987656,4086480,15113394,15530745,3.489,linux-AMD64,1024,32,17,iozone-001.out
262144,1024,1319422,4953227,15152760,15476530,15544578,4850762,15615000,9606933,14159876,4031002,4127996,15124828,15463905,3.489,linux-AMD64,1024,32,17,iozone-001.out
262144,2048,1320604,4715578,14771074,15232953,15632539,4846250,15272945,9557911,15274642,4139200,4214726,15116095,15469344,3.489,linux-AMD64,1024,32,17,iozone-001.out
262144,4096,1314025,4968515,15416638,15510589,15434817,4788630,15236542,9289255,14651402,4108652,4230716,15332793,15522413,3.489,linux-AMD64,1024,32,17,iozone-001.out
262144,8192,1312571,4878353,14271067,14336568,14341242,4735767,14282746,8970127,14148579,4083308,4254815,14468818,14649840,3.489,linux-AMD64,1024,32,17,iozone-001.out
262144,16384,1282567,4606117,13348154,14710798,15305899,4498161,12571622,6945666,15358923,4265065,4289206,13689683,14408334,3.489,linux-AMD64,1024,32,17,iozone-001.out
524288,64,1288176,4763009,13425394,13827308,13563600,4542715,13432939,9427436,13665081,4554627,4589149,13806125,13936762,3.489,linux-AMD64,1024,32,17,iozone-001.out
524288,128,1310098,4783700,14002699,14629354,14677297,4621390,13741077,9525403,15046261,4548306,4631650,14528449,14806162,3.489,linux-AMD64,1024,32,17,iozone-001.out
524288,256,1318863,4871564,14829327,15055326,15116179,4794453,14954071,9478393,15084863,4493811,4540783,14946753,15106937,3.489,linux-AMD64,1024,32,17,iozone-001.out
524288,512,1323779,4834826,15018311,15407543,15677543,4805003,15437504,9550929,15302257,4021109,4043780,15226709,15553792,3.489,linux-AMD64,1024,32,17,iozone-001.out
524288,1024,1322570,4815641,15120440,15535441,15809414,4799895,15646198,9684093,15243598,4077302,4106165,15137094,15548183,3.489,linux-AMD64,1024,32,17,iozone-001.out
524288,2048,1315918,4811353,15176164,15564470,15928048,4737826,15173860,9686268,15377268,4103185,4071889,14957428,15472589,3.489,linux-AMD64,1024,32,17,iozone-001.out
524288,4096,1316863,4776759,14722302,15338654,15801235,4765383,14904306,9674251,15302790,4112254,4147677,14976681,15398912,3.489,linux-AMD64,1024,32,17,iozone-001.out
524288,8192,1316859,4742066,14538919,15005808,15458884,4714484,14327582,9186258,14784462,4112931,4134366,14406334,15233882,3.489,linux-AMD64,1024,32,17,iozone-001.out
524288,16384,1294851,4640495,14091081,14749556,15078760,4628744,12889045,7424497,14024042,4170877,4155711,13134785,15051925,3.489,linux-AMD64,1024,32,17,iozone-001.out
64,4,818885,3738358,6421025,7100397,4988978,2662899,4897948,4564786,6421025,3541098,3791156,8182586,6421025,3.489,linux-AMD64,1024,32,17,iozone-002.out
64,8,1143223,4564786,12902017,9006179,7940539,3541098,7100397,5860307,10402178,4564786,5283570,12902017,10821524,3.489,linux-AMD64,1024,32,17,iozone-002.out
64,16,1188789,4564786,20962191,12902017,10402178,4564786,9006179,7100397,15972885,4897948,6271021,15972885,15972885,3.489,linux-AMD64,1024,32,17,iozone-002.out
64,32,1066042,4564786,30484297,20962191,15972885,5283570,10821524,6421025,20962191,5860307,10821524,20962191,15972885,3.489,linux-AMD64,1024,32,17,iozone-002.out
64,64,1210227,5860307,34389688,34389688,15972885,5283570,10821524,5389653,20962191,5283570,5860307,20962191,15972885,3.489,linux-AMD64,1024,32,17,iozone-002.out
128,4,1111981,2969325,6045455,5325799,4135958,2969325,4717434,3277486,4934216,3277486,3657016,7176872,6406138,3.489,linux-AMD64,1024,32,17,iozone-002.out
128,8,1185654,4759253,12842051,14200794,10567140,4135958,8036304,6330599,10779307,4889281,4934216,12842051,12842051,3.489,linux-AMD64,1024,32,17,iozone-002.out
128,16,1291158,5603747,18637664,18637664,15881078,5122535,12842051,7582312,15881078,5784891,6114306,18637664,18012359,3.489,linux-AMD64,1024,32,17,iozone-002.out
128,32,1332828,5325799,21643049,25804035,20804356,5784891,15881078,7917784,21643049,7476717,7582312,20804356,20804356,3.489,linux-AMD64,1024,32,17,iozone-002.out
128,64,1319723,6406138,25804035,31945770,21643049,6114306,18012359,7582312,25804035,5784891,10779307,25804035,25804035,3.489,linux-AMD64,1024,32,17,iozone-002.out
128,128,1319723,6045455,41924383,31945770,25804035,6406138,20804356,6406138,31945770,6406138,6406138,31945770,25804035,3.489,linux-AMD64,1024,32,17,iozone-002.out
256,4,1163562,3810220,7791708,7735574,6073004,3368013,5569035,4572895,6073004,3705040,3705040,7518900,7735574,3.489,linux-AMD64,1024,32,17,iozone-002.out
256,8,1280084,4929815,13454450,13454450,10245071,4404088,9518507,6213578,9778562,4755158,4819184,12228612,12228612,3.489,linux-AMD64,1024,32,17,iozone-002.out
256,16,1325925,5540300,17096249,17096249,15164624,4264168,13454450,7791708,17096249,5569035,5569035,17096249,18259146,3.489,linux-AMD64,1024,32,17,iozone-002.out
256,32,1339154,5938650,23441229,25684103,19591792,5841722,17096249,8534922,21134280,6595234,6398720,21134280,23441229,3.489,linux-AMD64,1024,32,17,iozone-002.out
256,64,1319408,6249745,28401588,25684103,23441229,6073004,19591792,8534922,25684103,7791708,7735574,21134280,25684103,3.489,linux-AMD64,1024,32,17,iozone-002.out
256,128,1369908,6249745,28401588,31762157,25684103,6213578,21134280,6249745,23441229,5841722,8534922,19955913,21134280,3.489,linux-AMD64,1024,32,17,iozone-002.out
256,256,1368162,5347168,28401588,28401588,25684103,6107548,22940409,6249745,28401588,6249745,5117791,28401588,28401588,3.489,linux-AMD64,1024,32,17,iozone-002.out
512,4,1179413,3795443,7647578,7758090,6018636,3299730,5624545,4494470,5744919,3415178,3604335,7540170,7540170,3.489,linux-AMD64,1024,32,17,iozone-002.out
512,8,1282994,4701087,12499490,12797441,10044089,4123387,9468384,6319739,10235583,4571003,4485083,11943357,12499490,3.489,linux-AMD64,1024,32,17,iozone-002.out
512,16,1340664,4916336,17069844,17630404,14628067,5067142,13438092,7758090,14240069,5265948,5278892,16417355,15143846,3.489,linux-AMD64,1024,32,17,iozone-002.out
512,32,1347393,5822804,22414989,22183443,19037014,5624545,11374040,8528336,21303197,5509113,5398323,21516644,21303197,3.489,linux-AMD64,1024,32,17,iozone-002.out
512,64,1329871,6018636,25624554,25624554,23391616,5951911,21303197,8992598,25624554,5951911,6319739,23391616,24181823,3.489,linux-AMD64,1024,32,17,iozone-002.out
512,128,1383861,6086873,26908901,26908901,25624554,5566231,23391616,8701110,26908901,7540170,7513788,25624554,25624554,3.489,linux-AMD64,1024,32,17,iozone-002.out
512,256,1391933,5684095,26908901,26908901,25624554,6086873,23139567,6035551,24457224,5822804,10911694,25624554,26908901,3.489,linux-AMD64,1024,32,17,iozone-002.out
512,512,1339827,5951911,26908901,26908901,26908901,6174377,24457224,5744919,28328790,6156675,6246213,24457224,28328790,3.489,linux-AMD64,1024,32,17,iozone-002.out
1024,4,1153071,3751699,7472033,7590887,5782087,3160839,5623115,4451639,5917516,3594699,3544270,7420395,7472033,3.489,linux-AMD64,1024,32,17,iozone-002.out
1024,8,1284839,4415030,12639479,12639479,9923546,4339202,9655828,6364746,9923546,4339202,4550690,12037272,12208350,3.489,linux-AMD64,1024,32,17,iozone-002.out
1024,16,1316341,5417427,17056672,17056672,14618393,4972145,13818817,7755368,14422045,5169641,5096034,16789959,16531459,3.489,linux-AMD64,1024,32,17,iozone-002.out
1024,32,1372717,5630486,21823389,22276143,17124680,5630486,18608584,8750850,19719260,5564829,5690162,20471166,21388672,3.489,linux-AMD64,1024,32,17,iozone-002.out
1024,64,1374474,6059442,24998980,23754601,22276143,5690162,21823389,9300377,26219889,6059442,5853003,23886714,24292018,3.489,linux-AMD64,1024,32,17,iozone-002.out
1024,128,1390944,5782087,27045423,26380939,24430194,6059442,23886714,8525047,27045423,6364746,6519323,26219889,26219889,3.489,linux-AMD64,1024,32,17,iozone-002.out
1024,256,1376677,6128613,26219889,26380939,25594883,5950309,23754601,8391792,27045423,7577494,7306780,26219889,25594883,3.489,linux-AMD64,1024,32,17,iozone-002.out
1024,512,1391395,5950309,27045423,27566176,26219889,6128613,24998980,7306780,26876184,5042191,9569770,25748325,27744245,3.489,linux-AMD64,1024,32,17,iozone-002.out
1024,1024,1378002,5660167,26219889,27744245,26219889,6128613,25594883,6016997,26380939,6093831,6059442,26876184,27744245,3.489,linux-AMD64,1024,32,17,iozone-002.out
2048,4,1170959,3630870,7311791,7393606,5689430,3229534,5611381,4453499,5904523,3502085,3555722,7393606,7343043,3.489,linux-AMD64,1024,32,17,iozone-002.out
2048,8,1288076,4697018,12488897,12488897,9990553,4293237,9610516,6420913,9887060,4451191,4511980,12050878,11440955,3.489,linux-AMD64,1024,32,17,iozone-002.out
2048,16,1344739,5319484,16915790,16653431,13949098,5068389,13836752,7817519,14417342,5080379,5080379,16367837,16399085,3.489,linux-AMD64,1024,32,17,iozone-002.out
